UniqueID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Stub
B01001_033,110.26709589054522,116.41870203572238,63.349046192912276,75.25544585971814,221.7119008770562,114.47067895927172,72.68262651494865,83.67390898384501,95.39860561648926,101.62528385013128,21 years
B01001_034,105.68534416531865,113.49946193414733,66.13868383889768,78.90966662825737,179.87314809341066,114.72873534484273,73.61069489996082,85.78911481562412,109.02031370308998,128.1489258886802,22 to 24 years
B01001_035,101.74153236819083,117.75955926342394,49.93409947012808,81.77422786439686,157.26638517801567,111.26415878269424,75.33982108675715,91.16094543188561,111.57901793166585,169.31822282839755,25 to 29 years
B01001_036,94.82357933219681,108.72485977199912,67.41902460903519,98.61605016698739,123.73423558389807,107.43068629956221,78.52640477608239,97.34322864903558,108.1770734214651,157.214863917781,30 to 34 years
B01001_037,91.59224223923066,102.8495944559197,93.42166361759332,110.34487548999168,100.06969436536932,105.67383837942263,85.86741973789927,98.68067065973509,102.03391029803291,122.75881434323914,35 to 39 years
B01001_038,88.09481918297662,98.27931333738917,110.99274009942258,115.00808234337705,88.2330262244219,104.0652090694876,91.96073738073657,96.30945160170798,98.8298112490329,105.5509458694851,40 to 44 years
B01001_039,89.00212609384702,95.20288452287178,123.97074806538362,113.26836637119348,81.52990178838563,93.86936982119254,98.69563442871055,100.1089287781803,98.0027213971806,95.78179056097918,45 to 49 years
B01001_040,94.57508360435635,98.24955781510035,125.6156081368378,107.21964056290759,77.83811521402224,85.33813417623996,107.28456501827407,105.2087300232048,97.24467033938348,89.00943314916225,50 to 54 years
B01001_041,101.53807262470369,100.63425882671137,119.98048969550604,101.0988664787539,73.64297499478944,77.28713139648904,114.98883882931763,110.49027294775162,99.7455983476508,86.22251205287634,55 to 59 years
B01001_042,103.94831635727222,102.04895075242968,116.9853855482091,97.58690437268226,72.9408348609813,74.28025295058373,117.94484796451148,113.87569299498867,100.01369962996299,88.06570949866426,60 and 61 years
B01001_043,106.78139730316927,99.01864130629707,113.89855214524118,96.34189942905736,71.08689108080964,70.09478745572325,121.68457918734555,111.96433892338288,103.85162586894852,86.76956112182359,62 to 64 years
B01001_044,107.65851608164276,94.2234142368798,111.63225868776652,96.22523298422855,69.51927044549322,68.22275300684333,123.55035013903297,110.95373125259205,107.04587219510715,86.75438127618148,65 and 66 years
B01001_045,110.33466701142372,90.85132348513072,112.36085992865338,94.65735128143984,68.50306228250298,64.09551421173515,125.96453090462134,108.54635192582829,110.67382728024945,84.80327077776136,67 to 69 years
B01001_046,112.65453341260212,87.58388436521889,109.65909399118179,89.17036011474555,69.8878967381427,63.74962745918968,128.7547724993882,108.86515334980903,115.244952250826,82.7093779368948,70 to 74 years
B01001_047,124.31012869493345,89.476494808702,100.60704944115587,79.98608683578418,74.55019947574102,63.10202021137944,128.16852179578345,113.59596713687932,119.84389102188568,80.94488712255277,75 to 79 years
B01001_048,136.58919907472244,94.68454317254492,92.16377304704294,69.78450321359374,81.09619440284962,63.273950930359035,117.06204680021281,121.43041048076417,130.6159051053645,83.6334246614008,80 to 84 years
B01001_049,157.35946555694096,89.63858202528395,87.93191412734204,56.76699806852382,95.73144793903752,56.15758508027117,93.48994258561345,124.25569727217056,154.10705249937678,94.78781503927833,85 years and over
B02001_002,116.25455016084449,31.98851871543938,114.48154340725824,104.12790793815326,70.16354887385219,84.21006487086076,121.91249403280257,106.66531996799829,102.3104621658397,87.09094388842207,White alone
B02001_003,56.81782225862978,538.6542617864577,27.31653296901478,82.5058859513426,189.49401548482615,92.16718478241968,48.87673338167965,70.24718359582492,80.7608964767638,94.04643637887553,Black or African American alone
B02001_004,190.57991601614847,53.10656485549988,25.193300477669933,63.26396505538675,99.6850303237608,223.7049818603169,140.48631213284983,56.16058609414285,64.2663721089016,43.206981977687406,American Indian and Alaska Native alone
B03003_003,49.72518863577154,50.19328569639849,36.92591142657202,89.17983378223033,175.10901672472733,338.4385711596982,36.331937276952424,89.43491353176168,75.65737397943518,98.1482663853986,Hispanic or Latino
B08007_003,99.80613949599419,85.2364030706913,97.07066495296272,98.13859430888189,112.17554310436095,102.41825709296401,79.57271737897706,109.95741081452222,111.75593709752145,117.39587343977662,Worked in county of residence
B08008_003,126.24065011375933,131.50341052126458,74.48966038117193,69.51528794597267,174.38977997070978,111.78098705492513,15.366781171302463,109.21436633793311,111.32283271297148,231.8737935353223,Worked in place of residence
B08301_010,19.37322493222502,167.24501676786684,95.42451275816917,26.273390260811603,272.1211892011726,65.47858904159796,6.508075254611367,63.622205318964966,50.00481052287034,645.2496771109975,Public transportation (excluding taxicab):
B08302_002,107.56179294734403,97.00258472123386,46.655828628674385,109.27595669145653,94.6962357296072,140.89690396297797,127.66328625284929,99.49787635828758,82.0482654954494,53.970743789932094,12:00 a.m. to 4:59 a.m.
B08302_003,95.01724721235567,91.09736620069317,59.45606695961707,110.96549043595579,93.17761958825454,143.25519487169564,123.78888327507786,98.83258911492749,81.61514636347043,62.68217480980754,5:00 a.m. to 5:29 a.m.
B08302_004,109.76881571810118,80.89527090437069,72.24899457447532,113.75293742844039,82.11485778608933,110.36571536619581,121.19357387348384,106.99999695607222,91.51868495519021,62.662295067544896,5:30 a.m. to 5:59 a.m.
B08302_005,85.39637303749718,83.14133109991121,84.28752382857783,114.98935921782387,92.33063880065563,113.94881779558008,112.77276576412281,102.61082039790857,94.65522414029725,80.83748712028364,6:00 a.m. to 6:29 a.m.
B08302_006,99.63428140977454,72.57466679714186,103.3568935791596,115.39095927115301,78.4971952404363,81.66162817533262,107.6609662511059,111.57724296468103,105.94539410455863,84.87568255719765,6:30 a.m. to 6:59 a.m.
B08302_007,83.88154520627363,70.34267812064991,112.84020887711763,111.76154084996983,88.5995174810264,86.76970848947359,99.6085352830766,105.76854008622875,107.86592002905356,111.58094668832487,7:00 a.m. to 7:29 a.m.
B08302_008,107.21053723356609,62.53401044832205,122.50674048099557,101.23637778185585,83.69898405616583,66.01925095904707,91.90397615098297,114.4411985623879,117.3145881706337,124.23894102585074,7:30 a.m. to 7:59 a.m.
B08302_009,76.82710617830463,67.2161519887021,137.03886831447807,97.7204009263463,107.53135919756731,75.84990968286554,66.81247249831573,106.86963570466258,117.22056233349618,188.28546830688182,8:00 a.m. to 8:29 a.m.
B08302_010,80.09280032470771,56.66357049025269,145.9745318822877,91.10702276821732,110.50245432312163,58.30720082679307,54.982051148701174,110.6568968464607,127.0128568408694,225.28505796191888,8:30 a.m. to 8:59 a.m.
B08302_011,77.01760690283692,70.29736988302325,129.83291227338415,93.3816462998796,127.20399682027536,76.80977908106699,56.680610651434115,101.87226762951178,121.55255479744899,203.8261112018648,9:00 a.m. to 9:59 a.m.
B08302_012,90.97488794861252,85.93522645439059,109.13981987083179,91.56573975112423,138.96977586014188,86.64671479845939,61.41723876199264,104.24790310335396,118.01469935112306,163.83601535325224,10:00 a.m. to 10:59 a.m.
B08302_013,101.77142432091995,100.93746185978046,88.64341494870092,91.05524588251973,147.6245154305095,92.4585965700498,65.62440374850217,106.69364322521669,114.78757658556285,136.13330364758002,11:00 a.m. to 11:59 a.m.
B08302_014,122.80503181126949,127.41194958687021,63.843709655496916,86.75671253502995,145.44795570837516,106.53083535996599,84.67008319237323,105.93862075133265,99.22477160967881,96.09444352718073,12:00 p.m. to 3:59 p.m.
B08302_015,125.08386079493054,123.92243762139152,61.565399287257186,94.43651907923922,135.05859625347892,101.65384558251398,88.56231298760034,104.58031776570493,101.13183680552618,86.37590367817502,4:00 p.m. to 11:59 p.m.
B08303_002,255.7557579635634,61.70860418557952,65.02832293422492,61.21061711033746,84.55104044464699,66.60105957658561,121.31193211677083,104.68741245510928,92.54332290498613,66.33453740217654,Less than 5 minutes
B08303_003,200.48291656099798,77.50854170304783,79.47894988486874,72.72883943000896,102.31254153528143,84.34880633609296,82.28623397459096,120.26322554009718,113.82343194144158,76.93340537477384,5 to 9 minutes
